,Car Brand,Model,Price,Model Year,Location,Fuel,Driven (Kms),Gear,Ownership,EMI (monthly)
4429,Hyundai,2.0 SX MT PETROL,836000,2017,Chennai,Petrol,115484,Manual,2,15912
4430,Maruti,ALPHA CVT PETROL 1.2,638000,2018,Chennai,Petrol,53631,Automatic,1,12473
4431,Renault,RXT 0.8,337000,2016,Chennai,Petrol,65840,Manual,1,6588
4432,Ford,AMBIENTE 1.5L PETROL,550000,2016,Chennai,Petrol,38256,Manual,2,10753
4433,Maruti,ZXI+,597000,2015,Chennai,Petrol,89570,Manual,1,11671
4434,Honda,1.5L I-VTEC S AT,436000,2013,Chennai,Petrol,108898,Automatic,2,8524
4435,Maruti,ALPHA 1.2 AGS,970000,2022,Chennai,Petrol,5966,Automatic,1,18463
4436,Mahindra,T10,805000,2019,Chennai,Diesel,111242,Manual,1,15322
4437,Jeep,LIMITED 1.4 PETROL AT,1269000,2018,Chennai,Petrol,88923,Automatic,1,24154
4438,Hyundai,ASTA 1.2 DUAL TONE,616000,2017,Chennai,Petrol,41248,Manual,1,12043
4439,Hyundai,S 1.2,567000,2018,Chennai,Petrol,22642,Manual,1,11085
4440,MG,SHARP 2.0 DIESEL,1720000,2021,Chennai,Diesel,17963,Manual,2,32739
4441,Hyundai,ASTA 1.2  CVT,673000,2018,Chennai,Petrol,56094,Automatic,1,13157
4442,Renault,CLIMBER 1.0 (O),464000,2021,Chennai,Petrol,31754,Manual,1,9071
4443,Hyundai,1.2 S,529000,2017,Chennai,Petrol,76815,Manual,2,10342
4444,Maruti,DELTA CVT PETROL 1.2,660000,2019,Chennai,Petrol,25103,Automatic,2,12903
4445,Toyota,J MT,690000,2019,Chennai,Petrol,117382,Manual,1,13490
4446,Maruti,ZXI PLUS 1.2 DUAL TONE,607000,2022,Chennai,Petrol,4756,Manual,1,11867
4447,Tata,CREATIVE AMT 1.2 RTN DUAL TONE,782000,2021,Chennai,Petrol,24354,Automatic,1,15288
4448,Tata,ACCOMPLISHED MT,779000,2023,Chennai,Petrol,6872,Manual,1,15230
4449,Hyundai,SPORTZ 1.2 MT,745000,2021,Chennai,Petrol,73768,Manual,1,14565
4450,Tata,XZ+ OPT PETROL,943000,2021,Chennai,Petrol,26533,Manual,1,17949
4451,Hyundai,SPORTZ 1.2 KAPPA VTVT,504000,2017,Chennai,Petrol,25247,Manual,1,9853
4452,Tata,XZ PLUS PETROL,728000,2019,Chennai,Petrol,27425,Manual,2,14233
4453,Volkswagen,COMFORTLINE 1.6,552000,2016,Chennai,Petrol,90403,Manual,2,10792
4454,Nissan,XL TURBO CVT,822000,2021,Chennai,Petrol,13640,Automatic,1,15646
4455,Tata,XZ PLUS PETROL,507000,2019,Chennai,Petrol,51848,Manual,1,9912
4456,Maruti,VXI O,522000,2017,Chennai,Petrol,41138,Manual,1,10205
4457,Honda,1.2L I-VTEC VX MT,706000,2019,Chennai,Petrol,46566,Manual,2,13802
4458,Maruti,RS 1.0 PETROL,672000,2018,Chennai,Petrol,69269,Manual,1,13138
4459,Maruti,ALPHA 1.4 PETROL,579000,2017,Chennai,Petrol,104073,Manual,2,11320
4460,Renault,RXE PETROL,685000,2018,Chennai,Petrol,61426,Manual,2,13392
4461,Maruti,ZDI AMT,650000,2018,Chennai,Diesel,117827,Automatic,2,12708
4462,Renault,RXT 0.8,340000,2016,Chennai,Petrol,59492,Manual,1,6647
4463,Hyundai,ASTA 1.4 CRDI,502000,2014,Chennai,Diesel,111275,Manual,1,9814
4464,Maruti,VXI,302000,2012,Chennai,Petrol,61527,Manual,1,5904
4465,Hyundai,MAGNA +,340000,2018,Chennai,Petrol,57231,Manual,2,6647
4466,Hyundai,SPORTZ 1.2 KAPPA VTVT,419000,2015,Chennai,Petrol,55161,Manual,3,8192
4467,Maruti,VXI O,517000,2017,Chennai,Petrol,76529,Manual,2,10107
4468,Hyundai,SX 1.6 PETROL,907000,2018,Chennai,Petrol,106506,Manual,1,17264
4469,Tata,XZ PETROL,423000,2016,Chennai,Petrol,86304,Manual,1,8270
4470,Honda,S MT,341000,2013,Chennai,Petrol,50649,Manual,1,6667
4471,Hyundai,ASTA 1.2 KAPPA VTVT,420000,2015,Chennai,Petrol,64755,Manual,3,8211
4472,Volkswagen,HIGHLINE PLUS 1.5 16 ALLOY,751000,2018,Chennai,Diesel,106275,Manual,2,14682
4473,Honda,1.2L I-VTEC S,633000,2019,Chennai,Petrol,37778,Manual,2,12375
4474,Maruti,DELTA CVT PETROL 1.2,530000,2016,Chennai,Petrol,72404,Automatic,2,10362
4475,Maruti,VXI+,419000,2017,Chennai,Petrol,31637,Manual,2,8192
4476,Volkswagen,HIGHLINE1.2L,580000,2016,Chennai,Petrol,61583,Manual,2,11339
4477,Maruti,VXI,449000,2015,Chennai,Petrol,86955,Manual,2,8778
4478,Honda,1.5L I-VTEC V MT,712000,2017,Chennai,Petrol,91841,Manual,1,13920
4479,Honda,1.5L I-VTEC V MT 4TH GEN,895000,2021,Chennai,Petrol,27377,Manual,2,17036
4480,Hyundai,1.2 SX,558000,2016,Chennai,Petrol,57910,Manual,2,10909
4481,Tata,XZ AMT,747000,2022,Chennai,Petrol,4939,Automatic,1,14604
4482,Ford,TREND 1.5L DIESEL,834000,2021,Chennai,Diesel,33556,Manual,1,15874
4483,Tata,XZ PLUS DIESEL,514000,2018,Chennai,Diesel,85984,Manual,1,10049
4484,Maruti,VXI,461000,2015,Chennai,Petrol,89183,Manual,1,9013
4485,Honda,1.2L I-VTEC V AT,676000,2017,Chennai,Petrol,26465,Automatic,1,13216
4486,Volkswagen,TOPLINE TSI 1.0 AT,1637000,2022,Chennai,Petrol,13176,Automatic,1,31159
4487,Maruti,ZETA 1.2 AMT,502000,2018,Chennai,Petrol,74410,Automatic,2,9814
4488,Ford,TITANIUM 1.5L DIESEL (OPT),534000,2015,Chennai,Diesel,106498,Manual,2,10440
4489,Hyundai,S 1.2,458000,2016,Chennai,Petrol,59532,Manual,2,8954
4490,Skoda,STYLE AT TSI,1214000,2021,Chennai,Petrol,8608,Automatic,1,23107
4491,Maruti,VXI PLUS AMT,492000,2020,Chennai,Petrol,51724,Automatic,1,9619
4492,Hyundai,SPORTZ MT,530000,2021,Chennai,Petrol,14109,Manual,2,10362
4493,Hyundai,SPORTZ,322000,2016,Chennai,Petrol,44583,Manual,2,6295
4494,Nissan,XV SAFETY PACK,351000,2016,Chennai,Petrol,110267,Manual,2,6862
4495,Maruti,VXI AMT (O),489000,2019,Chennai,Petrol,31795,Automatic,3,9560
4496,Hyundai,ASTA 1.2  CVT,686000,2018,Chennai,Petrol,39404,Automatic,2,13411
4497,Hyundai,1.6 CRDI SX,827000,2018,Chennai,Diesel,102497,Manual,1,15741
4498,Renault,RXZ 1.0 TURBO MT,826000,2021,Chennai,Petrol,13808,Manual,1,15722
4499,Hyundai,ASTA 1.2,518000,2014,Chennai,Petrol,55940,Manual,2,10127
4500,Maruti,VXI,546400,2016,Chennai,Petrol,88584,Manual,1,10682
4501,Ford,TITANIUM 1.5L PETROL,596000,2017,Chennai,Petrol,61120,Manual,3,11652
4502,Hyundai,SPORTZ 1.2 KAPPA VTVT,527000,2019,Chennai,Petrol,37218,Manual,2,10303
4503,KIA,GTX PLUS AT 1.5 DIESEL,1639000,2021,Chennai,Diesel,76664,Automatic,1,31197
4504,Maruti,DELTA 1.2,512000,2019,Chennai,Petrol,30287,Manual,1,10010
4505,Tata,XM PETROL,664000,2018,Chennai,Petrol,85941,Manual,2,12981
4506,Volkswagen,COMFORTLINE 1.0L,505000,2019,Chennai,Petrol,119544,Manual,1,9873
4507,Honda,1.2L I-VTEC VX,543000,2015,Chennai,Petrol,48579,Manual,1,10616
4508,Hyundai,SPORTZ 1.2 KAPPA VTVT CNG,709000,2021,Chennai,CNG,27256,Manual,1,13861
4509,Hyundai,SPORTZ 1.2 KAPPA VTVT,438000,2016,Chennai,Petrol,97522,Manual,2,8563
4510,Maruti,VXI,656000,2021,Chennai,Petrol,42516,Manual,1,12825
4511,Maruti,ZXI,506000,2015,Chennai,Petrol,37477,Manual,2,9892
4512,Maruti,VDI,314000,2012,Chennai,Diesel,97419,Manual,2,6139
4513,Honda,S MT,321000,2013,Chennai,Petrol,66423,Manual,2,6276
4514,Hyundai,SPORTZ 1.2,581000,2018,Chennai,Petrol,97326,Manual,1,11359
4515,Tata,XTA 2.0L KRYOTEC PLUS,1915000,2021,Chennai,Diesel,16634,Automatic,1,36450
4516,Tata,ADVENTURE MT,707000,2022,Chennai,Petrol,36035,Manual,1,13822
4517,Volkswagen,HIGHLINE 1.6 MPI,629000,2016,Chennai,Petrol,77313,Manual,1,12297
4518,Hyundai,SPORTZ 1.2 KAPPA VTVT,470000,2017,Chennai,Petrol,63260,Manual,2,9189
4519,Skoda,ELEGANCE 1.6 MPFI AT,689000,2016,Chennai,Petrol,99715,Automatic,2,13470
4520,Volkswagen,HIGHLINE 1.5 AT,720000,2017,Chennai,Diesel,86403,Automatic,2,14076
4521,Hyundai,N8 1.0 TURBO GDI DCT,1088000,2021,Chennai,Petrol,28476,Automatic,1,20709
4522,Maruti,VXI,508000,2021,Chennai,Petrol,21107,Manual,1,9931
4523,Hyundai,SPORTZ 1.2,567000,2016,Chennai,Petrol,44512,Manual,1,11085
4524,Datsun,T (O),305000,2018,Chennai,Petrol,28733,Manual,1,5963
4525,Hyundai,1.2 SX,616000,2016,Chennai,Petrol,75172,Manual,1,12043
4526,Hyundai,S 1.2 AMT,623000,2020,Chennai,Petrol,98807,Automatic,1,12180
4527,Maruti,ALPHA CVT PETROL 1.2,622000,2017,Chennai,Petrol,31085,Automatic,2,12160
4528,Datsun,T(O),422000,2019,Chennai,Petrol,46116,Manual,2,8250
4529,Maruti,ALPHA CVT PETROL 1.2,767000,2020,Chennai,Petrol,37675,Automatic,2,14995
4530,Tata,XZ PLUS PETROL,737000,2022,Chennai,CNG,60478,Manual,1,14408
4531,Renault,RXZ,684000,2020,Chennai,Petrol,76898,Manual,1,13372
4532,Maruti,VXI AMT,453000,2017,Chennai,Petrol,20973,Automatic,3,8856
4533,Maruti,VXI (O),416000,2019,Chennai,Petrol,85140,Manual,1,8133
4534,Maruti,ALPHA 1.5,985000,2020,Chennai,Petrol,28121,Manual,1,18749
4535,Renault,RXZ,750000,2021,Chennai,Petrol,22443,Manual,1,14663
4536,Maruti,ZDI,812000,2016,Chennai,Diesel,66211,Manual,1,15456
4537,Maruti,VXI,315000,2013,Chennai,Petrol,94581,Manual,2,6158
4538,Maruti,VXI AMT,455000,2017,Chennai,Petrol,37554,Automatic,1,8895
4539,Hyundai,PLATINUM 1.5 MT 7STR,2033000,2022,Chennai,Diesel,3938,Manual,1,38696
4540,Datsun,A,408000,2021,Chennai,Petrol,14811,Manual,1,7976
4541,Maruti,ZETA PETROL 1.2,546000,2017,Chennai,Petrol,121933,Manual,1,10674
4542,Hyundai,MAGNA 1.2,308000,2012,Chennai,Petrol,93968,Manual,1,6021
4543,Honda,1.5L I-DTEC VX MT,743000,2017,Chennai,Diesel,71096,Manual,2,14526
4544,Maruti,VXI,515000,2016,Chennai,Petrol,96861,Manual,1,10068
4545,Maruti,VXI,671000,2021,Chennai,Petrol,42481,Manual,1,13118
4546,Maruti,VXI 1.0 AMT,540000,2019,Chennai,Petrol,45161,Automatic,2,10557
4547,Maruti,ZETA 1.5 SHVS MT PETROL,899000,2021,Chennai,Petrol,31445,Manual,1,17112
4548,Tata,XZA PLUS DUAL TONE PETROL,676000,2020,Chennai,Petrol,12011,Automatic,1,13216
4549,Honda,1.2L I-VTEC S,404000,2015,Chennai,Petrol,102249,Manual,2,7898
4550,Volkswagen,COMFORTLINE PLUS 1.0L MPI,751000,2020,Chennai,Petrol,41873,Manual,2,14682
4551,Hyundai,SPORTZ 1.2,565000,2016,Chennai,Petrol,38919,Manual,3,11046
4552,Volkswagen,HIGHLINE PLUS 1.0L TSI AT,1037000,2020,Chennai,Petrol,38464,Automatic,2,19738
4553,Renault,RXT 0.8,424000,2020,Chennai,Petrol,47464,Manual,1,8289
4554,Renault,RXT 1.0 (O),430000,2019,Chennai,Petrol,55415,Manual,1,8407
4555,Honda,1.2L I-VTEC VX,782000,2020,Chennai,Petrol,34329,Manual,1,15288
4556,Tata,XZ PLUS PETROL,589000,2020,Chennai,Petrol,31679,Manual,1,11515
4557,Maruti,SIGMA 1.5 SHVS MT  PETROL,807000,2020,Chennai,Petrol,20478,Manual,1,15361
4558,Maruti,ZXI AMT (O),478000,2017,Chennai,Petrol,30623,Automatic,1,9345
4559,Maruti,VXI,290000,2010,Chennai,Petrol,80320,Manual,1,5670
4560,Maruti,VXI AMT (O),410000,2017,Chennai,Petrol,97445,Automatic,2,8016
4561,Maruti,DELTA PETROL 1.2,530000,2016,Chennai,Petrol,81484,Manual,2,10362
4562,Renault,RXT 1.0 (O),515000,2021,Chennai,Petrol,37004,Manual,1,10068
4563,Hyundai,MAGNA 1.2,546650,2016,Chennai,Petrol,65707,Manual,1,10687
4564,Maruti,ZETA PETROL 1.2,865000,2022,Chennai,Petrol,6951,Manual,1,16464
4565,Honda,1.5L I-DTEC V CVT,733000,2018,Chennai,Diesel,65675,Automatic,2,14330
4566,Honda,1.5L I-DTEC SV,592000,2015,Chennai,Diesel,119887,Manual,1,11574
4567,Honda,1.2L I-VTEC VX,419000,2014,Chennai,Petrol,76597,Manual,2,8192
4568,Honda,S MT,378000,2015,Chennai,Petrol,77644,Manual,2,7390
4569,Honda,1.5L I-VTEC V MT,604000,2016,Chennai,Petrol,80884,Manual,1,11808
4570,Honda,1.2L I-VTEC VX,581000,2017,Chennai,Petrol,78880,Manual,2,11359
4571,Hyundai,2.0 SX(O) AT PETROL,1014000,2017,Chennai,Petrol,108463,Automatic,1,19301
4572,Nissan,XV MT,725000,2021,Chennai,Petrol,81508,Manual,1,14174
4573,Tata,XZ PLUS (O) PETROL,990000,2021,Chennai,Petrol,16318,Manual,1,18844
4574,Hyundai,ASTA 1.2,502000,2014,Chennai,Petrol,83423,Manual,2,9814
4575,Hyundai,ASTA 1.2 KAPPA VTVT,403000,2015,Chennai,Petrol,116448,Manual,1,7879
4576,Maruti,ZXI,738000,2021,Chennai,Petrol,63274,Manual,1,14428
4577,Maruti,LXI,343000,2019,Chennai,Petrol,46120,Manual,1,6706
4578,Tata,XT PETROL,755000,2019,Chennai,Petrol,17390,Manual,1,14760
4579,Maruti,VXI,295000,2012,Chennai,Petrol,99451,Manual,2,5767
4580,Maruti,SIGMA 1.5,852000,2021,Chennai,Petrol,15239,Manual,1,16217
4581,Hyundai,ASTA 1.1 CRDI (O),415000,2014,Chennai,Diesel,94278,Manual,1,8113
4582,Tata,XZ PLUS (HS) PETROL,1070000,2022,Chennai,Petrol,5256,Manual,1,20366
4583,Ford,TITANIUM 1.5L PETROL AT,582000,2014,Chennai,Petrol,82620,Automatic,1,11378
4584,Volkswagen,TOPLINE 1.0 TSI MT,1562000,2022,Chennai,Petrol,4977,Manual,1,29731
4585,Maruti,ZXI PLUS AMT,644000,2017,Chennai,Petrol,95291,Automatic,1,12590
4586,Datsun,T,423000,2018,Chennai,Petrol,44386,Manual,1,8270
4587,Maruti,VXI,529000,2016,Chennai,Petrol,96573,Manual,1,10342
4588,Datsun,A Optional,408000,2019,Chennai,Petrol,85674,Manual,1,7976
4589,Datsun,T (O),403000,2021,Chennai,Petrol,49254,Manual,1,7879
4590,Honda,1.2L I-VTEC V AT,655000,2017,Chennai,Petrol,28897,Automatic,2,12805
4591,Honda,1.2L I-VTEC VX MT,797000,2017,Chennai,Petrol,42375,Manual,2,15582
4592,Hyundai,N8 1.0 TURBO GDI DCT DUAL TONE,1139000,2021,Chennai,Petrol,23899,Automatic,1,21680
4593,Hyundai,S AT 1.2,535000,2016,Chennai,Petrol,64011,Automatic,1,10459
4594,Maruti,ZDI AMT,634000,2016,Chennai,Diesel,73341,Automatic,2,12395
4595,Hyundai,ASTA 1.2,525000,2015,Chennai,Petrol,85063,Manual,1,10264
4596,Hyundai,MAGNA 1.2 KAPPA VTVT,383000,2014,Chennai,Petrol,104279,Manual,1,7488
4597,Maruti,VXI,717000,2021,Chennai,Petrol,48979,Manual,1,14017
4598,Maruti,ZDI+ SHVS,690000,2016,Chennai,Diesel,84068,Manual,2,13490
4599,Tata,XZA PETROL,562000,2018,Chennai,Petrol,39542,Automatic,2,10987
4600,Renault,RXT 0.8,356000,2016,Chennai,Petrol,48113,Manual,1,6960
4601,Hyundai,ASTA 1.2 DUAL TONE,646000,2018,Chennai,Petrol,76839,Manual,1,12629
4602,Tata,XZ PLUS PETROL,734000,2017,Chennai,Petrol,27345,Manual,1,14350
4603,Hyundai,SX PLUS AT 1.6 PETROL,934000,2016,Chennai,Petrol,85781,Automatic,1,17778
4604,Honda,1.2L I-VTEC V CVT,719000,2018,Chennai,Petrol,36998,Automatic,2,14057
4605,Nissan,XV SAFETY PACK,446200,2018,Chennai,Petrol,47009,Manual,1,8723
4606,Hyundai,ASTA 1.2 (O),609000,2016,Chennai,Petrol,47045,Manual,1,11906
4607,Datsun,T,505000,2019,Chennai,Petrol,62493,Manual,2,9873
4608,Maruti,VXI,385000,2015,Chennai,Petrol,79063,Manual,2,7527
4609,Maruti,VDI,408000,2012,Chennai,Diesel,81178,Manual,3,7976
4610,Maruti,VXI,490000,2015,Chennai,Petrol,48563,Manual,2,9580
4611,Tata,XZ PETROL,664000,2020,Chennai,Petrol,19935,Manual,1,12981
4612,Nissan,XV CVT,536000,2017,Chennai,Petrol,56747,Automatic,1,10479
4613,Tata,XZA PLUS PETROL,622000,2019,Chennai,Petrol,17960,Automatic,2,12160
4614,Hyundai,SX PLUS 1.6 PETROL DUAL TONE,912000,2017,Chennai,Petrol,55927,Manual,1,17359
4615,Maruti,VXI,531000,2016,Chennai,Petrol,50500,Manual,2,10381
4616,Tata,CREATIVE  AMT,829400,2021,Chennai,Petrol,9664,Automatic,1,15787
4617,Tata,XZ PLUS I-TURBO PETROL,795000,2021,Chennai,Petrol,15957,Manual,1,15542
4618,Maruti,VXI OPT,446000,2016,Chennai,Petrol,16308,Manual,1,8719
4619,Renault,RXT 1.0 (O),447000,2020,Chennai,Petrol,44402,Manual,1,8739
4620,Honda,1.2L I-VTEC VX,453000,2014,Chennai,Petrol,62721,Manual,2,8856
4621,Maruti,VXI,533000,2016,Chennai,Petrol,74401,Manual,2,10420
4622,Skoda,STYLE 1.5L TSI DSG,1834000,2022,Chennai,Petrol,27524,Automatic,1,34909
4623,Tata,XZ PLUS (PREMIUM) DIESEL DUAL TONE,1250000,2022,Chennai,Diesel,16159,Manual,1,23793
4624,Tata,XZ PETROL,426000,2016,Chennai,Petrol,70076,Manual,1,8328
4625,Honda,1.2L I-VTEC S,409000,2013,Chennai,Petrol,71980,Manual,2,7996
4626,Ford,TITANIUM + 1.5L PETROL AT,878000,2020,Chennai,Petrol,30015,Automatic,3,16712
4627,Hyundai,ASTA 1.2 KAPPA VTVT,623000,2019,Chennai,Petrol,12205,Manual,1,12180
4628,Honda,1.5L I-VTEC V MT,589000,2016,Chennai,Petrol,114981,Manual,2,11515
4629,Honda,1.2L I-VTEC S AT,541000,2016,Chennai,Petrol,49682,Automatic,1,10577
4630,Honda,1.2L I-VTEC ZX,824000,2020,Chennai,Petrol,33945,Manual,1,15684
4631,Nissan,XL TURBO CVT,846000,2021,Chennai,Petrol,17708,Automatic,1,16103
4632,Maruti,DELTA 1.5 SHVS MT PETROL,834000,2020,Chennai,Petrol,34904,Manual,1,15874
4633,Renault,RXZ 1.0 TURBO MT,851000,2021,Chennai,Petrol,36390,Manual,1,16198
4634,Maruti,VXI,616000,2017,Chennai,Petrol,80281,Manual,1,12043
4635,Maruti,ZXI (O),482000,2018,Chennai,Petrol,53269,Manual,1,9423
4636,Ford,TITANIUM PLUS 1.2 PETROL,639000,2018,Chennai,Petrol,33256,Manual,1,12493
4637,Hyundai,ASTA 1.4 CRDI,552000,2014,Chennai,Diesel,104336,Manual,2,10792
4638,Tata,XZ PLUS PETROL,660000,2020,Chennai,Petrol,34935,Manual,1,12903
4639,Renault,RXZ CVT 1.3 TURBO,1304000,2021,Chennai,Petrol,12441,Automatic,1,24820
4640,Hyundai,ASTA 1.2 (O),627000,2016,Chennai,Petrol,34460,Manual,1,12258
4641,Ford,TITANIUM + 1.5L PETROL AT,758000,2017,Chennai,Petrol,35660,Automatic,2,14819
4642,Maruti,ZXI PLUS AMT,678000,2017,Chennai,Petrol,51252,Automatic,1,13255
4643,Tata,XM PETROL,714000,2018,Chennai,Petrol,38334,Manual,1,13959
4644,Hyundai,MAGNA,460000,2019,Chennai,Petrol,46851,Manual,1,8993
4645,Volkswagen,HIGHLINE1.2L,582000,2017,Chennai,Petrol,84005,Manual,1,11378
4646,Ford,TITANIUM 1.0L ECOBOOST SPORTS(SUNROOF),897000,2018,Chennai,Petrol,64285,Manual,1,17074
4647,Volkswagen,HIGHLINE1.2L PLUS 16 ALLOY,556000,2017,Chennai,Petrol,114844,Manual,1,10870
4648,Hyundai,1.6 CRDI SX (O) AT,932000,2017,Chennai,Diesel,76165,Automatic,1,17740
4649,Honda,VX MT,391000,2016,Chennai,Petrol,101067,Manual,2,7644
4650,Tata,XZA PLUS (O) DIESEL DUAL TONE,1069700,2020,Chennai,Diesel,36434,Automatic,1,20361
4651,Maruti,VXI,501000,2015,Chennai,Petrol,53927,Manual,1,9795
4652,Renault,RXT 1.0 AMT (O),528000,2020,Chennai,Petrol,15915,Automatic,1,10323
4653,Hyundai,MAGNA +,357000,2017,Chennai,Petrol,41291,Manual,1,6979
4654,Maruti,VXI (O),523000,2016,Chennai,Petrol,56176,Manual,1,10225
4655,Tata,XT PETROL,647000,2022,Chennai,Petrol,8919,Manual,1,12649
4656,Ford,TITANIUM 1.5L DIESEL,828000,2018,Chennai,Diesel,42917,Manual,1,15760
4657,Hyundai,SPORTZ 1.2 KAPPA VTVT,542000,2017,Chennai,Petrol,54505,Manual,2,10596
4658,Honda,1.2L I-VTEC VX CVT,757000,2019,Chennai,Petrol,36032,Automatic,2,14799
4659,Datsun,T CVT,471000,2019,Chennai,Petrol,29708,Automatic,1,9208
4660,Hyundai,MAGNA 1.2 KAPPA VTVT,541000,2019,Chennai,Petrol,40091,Manual,1,10577
4661,Maruti,ZETA 1.5 SHVS MT PETROL,936000,2021,Chennai,Petrol,18326,Manual,1,17816
4662,Tata,XZA PLUS (O) PETROL,971000,2020,Chennai,Petrol,42036,Automatic,2,18482
4663,Datsun,T (O),324000,2018,Chennai,Petrol,91261,Manual,1,6334
4664,Honda,1.5L I-VTEC VX,1080000,2020,Chennai,Petrol,37481,Manual,2,20557
4665,Hyundai,ASTA 1.2,571000,2016,Chennai,Petrol,119468,Manual,1,11163
4666,Maruti,VXI,427000,2012,Chennai,Petrol,46051,Manual,2,8348
4667,Maruti,VDI ABS,590000,2016,Chennai,Diesel,86215,Manual,1,11535
4668,Honda,1.2L I-VTEC VX MT,784000,2017,Chennai,Petrol,55435,Manual,1,15327
4669,Volkswagen,HIGHLINE1.5L,513000,2016,Chennai,Diesel,103651,Manual,2,10029
4670,Renault,CLIMBER 1.0 AMT (O),542000,2021,Chennai,Petrol,16172,Automatic,1,10596
4671,Renault,RXT 0.8,345000,2016,Chennai,Petrol,60799,Manual,1,6745
4672,Ford,TITANIUM PLUS 1.2 PETROL AT,771000,2021,Chennai,Petrol,13923,Automatic,1,15073
4673,Honda,1.2L I-VTEC S,691000,2020,Chennai,Petrol,103249,Manual,1,13509
4674,Maruti,VXI,656000,2017,Chennai,Petrol,68979,Manual,1,12825
4675,Renault,RXT 1.0 (O),430000,2019,Chennai,Petrol,33573,Manual,1,8407
4676,Hyundai,SX 1.2 CRDI,642000,2018,Chennai,Diesel,63155,Manual,2,12551
4677,Honda,1.5L I-VTEC VX CVT,945000,2018,Chennai,Petrol,35821,Automatic,2,17987
4678,Hyundai,SPORTZ 1.2,532000,2016,Chennai,Petrol,94348,Manual,2,10401
4679,Hyundai,SPORTZ 1.2,562000,2016,Chennai,Petrol,61009,Manual,1,10987
4680,Honda,1.5L I-VTEC VX CVT,827000,2017,Chennai,Petrol,66967,Automatic,2,15741
4681,Tata,CREATIVE 1.2 MT KAZIRANGA EDITION ,856000,2022,Chennai,Petrol,31513,Manual,1,16293
4682,Tata,CREATIVE  1.2 RTN DUAL TONE,859000,2022,Chennai,Petrol,8830,Manual,1,16350
4683,Maruti,LXI,291000,2016,Chennai,Petrol,61237,Manual,1,5689
4684,Hyundai,SPORTZ (O) 1.2 KAPPA VTVT,495000,2018,Chennai,Petrol,100624,Manual,1,9677
4685,Hyundai,ERA +,300000,2015,Chennai,Petrol,98204,Manual,1,5865
4686,Maruti,DELTA CVT PETROL 1.2,556000,2017,Chennai,Petrol,73369,Automatic,2,10870
4687,Renault,RXT 1.0,525000,2022,Chennai,Petrol,18596,Manual,1,10264
4688,Honda,1.2L I-VTEC S,478000,2016,Chennai,Petrol,121054,Manual,1,9345
4689,Maruti,VXI,341000,2018,Chennai,Petrol,63556,Manual,1,6667
4690,Tata,XZA PETROL,558000,2018,Chennai,Petrol,53612,Automatic,2,10909
4691,Hyundai,ASTA (O) 1.2 KAPPA VTVT,521000,2016,Chennai,Petrol,69731,Manual,1,10186
4692,Hyundai,S 1.2,536000,2017,Chennai,Petrol,61118,Manual,1,10479
4693,Hyundai,ASTA 1.2 (O),744000,2019,Chennai,Petrol,33640,Manual,1,14545
4694,Hyundai,SX 1.2 CRDI,751000,2019,Chennai,Diesel,15295,Manual,1,14682
4695,Honda,1.2L I-VTEC V AT,571000,2016,Chennai,Petrol,96184,Automatic,2,11163
4696,Datsun,T (O),320000,2019,Chennai,Petrol,55019,Manual,1,6256
4697,Volkswagen,HIGHLINE PLUS 1.2 AT 16 ALLOY,972000,2019,Chennai,Petrol,67433,Automatic,1,18501
4698,Maruti,ZXI AMT,645000,2021,Chennai,Petrol,13126,Automatic,1,12610
4699,Ford,TITANIUM 1.5L DIESEL,671000,2016,Chennai,Diesel,84459,Manual,1,13118
4700,Honda,1.5L I-VTEC V MT,763000,2017,Chennai,Petrol,61279,Manual,2,14917
4701,Volkswagen,GT PLUS 1.5 TSI DSG,1673000,2021,Chennai,Petrol,18655,Automatic,1,31844
4702,Honda,1.5L I-DTEC ZX,860000,2018,Chennai,Diesel,115981,Manual,2,16369
4703,Maruti,DELTA CVT PETROL 1.2,568000,2017,Chennai,Petrol,63559,Automatic,2,11105
4704,Ford,TITANIUM 1.5L PETROL,887000,2021,Chennai,Petrol,15604,Manual,1,16883
4705,Honda,1.5L I-VTEC VX,1070000,2020,Chennai,Petrol,30247,Manual,1,20366
4706,Hyundai,SPORTZ 1.2 KAPPA VTVT,450000,2016,Chennai,Petrol,114507,Manual,2,8798
4707,Honda,1.5L I-DTEC V,751000,2019,Chennai,Diesel,95141,Manual,1,14682
4708,Tata,XT CNG,732000,2022,Chennai,CNG,18551,Manual,1,14311
4709,Maruti,VXI,534000,2017,Chennai,Petrol,119975,Manual,1,10440
4710,Maruti,VXI,418000,2013,Chennai,Petrol,85750,Manual,3,8172
4711,Maruti,VXI AMT,424000,2016,Chennai,Petrol,66992,Automatic,1,8289
4712,Maruti,ZXI,461000,2017,Chennai,Petrol,66656,Manual,1,9013
4713,Ford,TITANIUM 1.5L DIESEL,687000,2016,Chennai,Diesel,50675,Manual,1,13431
4714,Maruti,VXI (O) AMT,444000,2016,Chennai,Petrol,45636,Automatic,1,8680
4715,Maruti,ZETA CVT PETROL 1.2,649000,2017,Chennai,Petrol,91799,Automatic,1,12688
4716,Maruti,VXI,660000,2017,Chennai,Petrol,65868,Manual,1,12903
4717,Hyundai,ASTA (O) 1.2 KAPPA VTVT,417000,2014,Chennai,Petrol,88779,Manual,1,8152
